swc_id,x,y,z,source_region,source_region_withCorticalRegion
SEU-ALLEN_local_191797_4596_22014_8330_CCFv3.swc,11018.175,2134.775,8685.975,AN,ANcr1
SEU-ALLEN_local_191797_4597_12664_8235_CCFv3.swc,10803.975,1988.725,4614.425,IC,ICc
SEU-ALLEN_local_191797_4597_16533_8672_CCFv3.swc,11500.625,2044.3,6270.975,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4599_23490_7066_CCFv3.swc,9219.625,1996.05,9255.175,VISl,VISl5
SEU-ALLEN_local_191797_4600_18379_8341_CCFv3.swc,11026.25,2053.95,7067.85,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4601_18377_8434_CCFv3.swc,11165.925,2056.625,7068.225,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4601_19333_8048_CCFv3.swc,10578.074,2043.6,7485.85,IC,ICe
SEU-ALLEN_local_191797_4603_16504_8162_CCFv3.swc,10760.725,2034.6,6253.425,IC,ICd
SEU-ALLEN_local_191797_4603_19342_8038_CCFv3.swc,10562.95,2044.275,7489.975,IC,ICe
SEU-ALLEN_local_191797_4604_17549_5515_CCFv3.swc,6913.05,1560.85,6632.6,fiber tracts,alv
SEU-ALLEN_local_191797_4606_12147_7933_CCFv3.swc,10354.6,1938.425,4413.5,IC,ICc
SEU-ALLEN_local_191797_4606_17582_7996_CCFv3.swc,10517.225,2033.325,6720.55,IC,ICc
SEU-ALLEN_local_191797_4606_18116_7932_CCFv3.swc,10419.875,2031.525,6952.75,IC,ICc
SEU-ALLEN_local_191797_4609_19577_8003_CCFv3.swc,10508.2,2047.775,7593.45,IC,ICe
SEU-ALLEN_local_191797_4611_21379_8833_CCFv3.swc,11764.0,2171.4,8419.925,AN,ANcr1
SEU-ALLEN_local_191797_4612_13158_8548_CCFv3.swc,11259.175,2027.675,4807.275,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4613_10305_8548_CCFv3.swc,11176.899,1990.9,3559.9,SIM,SIM
SEU-ALLEN_local_191797_4614_23078_7327_CCFv3.swc,9584.175,2037.95,9084.45,VISl,VISl5
SEU-ALLEN_local_191797_4615_11486_6821_CCFv3.swc,8745.05,1675.55,4144.575,POST,POST
SEU-ALLEN_local_191797_4615_12035_7897_CCFv3.swc,10299.275,1933.825,4368.025,IC,ICc
SEU-ALLEN_local_191797_4616_11572_7833_CCFv3.swc,10196.9,1909.975,4175.925,IC,ICc
SEU-ALLEN_local_191797_4616_18987_8349_CCFv3.swc,11029.976,2065.625,7331.65,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4617_11881_8475_CCFv3.swc,11121.55,2008.6,4262.825,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4618_11334_7968_CCFv3.swc,10385.25,1929.975,4069.8,IC,ICe
SEU-ALLEN_local_191797_4619_11141_6866_CCFv3.swc,8814.2,1680.05,4003.325,POST,POST
SEU-ALLEN_local_191797_4619_11974_8473_CCFv3.swc,11121.45,2011.025,4303.05,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4619_12748_5887_CCFv3.swc,7368.0,1453.575,4689.6,fiber tracts,dhc
SEU-ALLEN_local_191797_4620_17754_8083_CCFv3.swc,10644.075,2049.8,6795.225,IC,ICc
SEU-ALLEN_local_191797_4621_13250_8126_CCFv3.swc,10659.726,1999.35,4866.85,IC,ICc
SEU-ALLEN_local_191797_4622_10815_8344_CCFv3.swc,10904.775,1975.65,3811.525,SIM,SIM
SEU-ALLEN_local_191797_4622_17445_5599_CCFv3.swc,7036.476,1581.425,6591.075,CA1,CA1
SEU-ALLEN_local_191797_4623_10910_8267_CCFv3.swc,10799.75,1967.65,3862.075,SIM,SIM
SEU-ALLEN_local_191797_4623_14055_8411_CCFv3.swc,11087.0,2035.4,5196.65,CENT,CENT3
SEU-ALLEN_local_191797_4623_8909_6416_CCFv3.swc,8154.4,1573.55,3091.625,fiber tracts,or
SEU-ALLEN_local_191797_4624_13795_8751_CCFv3.swc,11556.9,2043.25,5073.8,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4626_18115_7817_CCFv3.swc,10249.45,2028.75,6951.775,IC,ICd
SEU-ALLEN_local_191797_4627_10323_8578_CCFv3.swc,11218.0,2003.5,3565.45,SIM,SIM
SEU-ALLEN_local_191797_4627_11962_8566_CCFv3.swc,11251.625,2022.575,4289.7,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4627_14350_9774_CCFv3.swc,12959.5,2063.2,5279.575,DEC,DEC
SEU-ALLEN_local_191797_4628_13140_8101_CCFv3.swc,10620.5,1997.975,4821.85,IC,ICc
SEU-ALLEN_local_191797_4628_19154_7901_CCFv3.swc,10359.975,2047.975,7409.525,IC,ICe
SEU-ALLEN_local_191797_4629_11986_7873_CCFv3.swc,10262.5,1935.5,4348.425,IC,ICc
SEU-ALLEN_local_191797_4631_10948_8369_CCFv3.swc,10942.425,1987.15,3867.8,SIM,SIM
SEU-ALLEN_local_191797_4631_11441_7941_CCFv3.swc,10347.8,1935.175,4116.65,IC,ICe
SEU-ALLEN_local_191797_4634_10813_9007_CCFv3.swc,11832.575,2056.075,3744.575,SIM,SIM
SEU-ALLEN_local_191797_4634_14494_8313_CCFv3.swc,10956.35,2039.775,5386.15,CENT,CENT3
SEU-ALLEN_local_191797_4635_11481_8400_CCFv3.swc,11001.65,2004.275,4097.65,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4635_7418_6794_CCFv3.swc,8701.95,1614.875,2413.475,VISp,VISp5
SEU-ALLEN_local_191797_4636_13857_8748_CCFv3.swc,11553.25,2050.175,5100.925,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4636_16655_8150_CCFv3.swc,10741.25,2053.375,6318.625,IC,ICd
SEU-ALLEN_local_191797_4636_18278_7932_CCFv3.swc,10416.175,2048.875,7023.575,IC,ICc
SEU-ALLEN_local_191797_4636_19160_8313_CCFv3.swc,10972.0,2075.95,7406.7,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4638_10487_8752_CCFv3.swc,11464.824,2034.475,3623.175,SIM,SIM
SEU-ALLEN_local_191797_4638_11189_8142_CCFv3.swc,10628.875,1965.175,3995.85,IC,ICe
SEU-ALLEN_local_191797_4638_18143_7821_CCFv3.swc,10254.2,2036.0,6964.05,IC,ICd
SEU-ALLEN_local_191797_4638_8316_5711_CCFv3.swc,7110.075,1388.575,2845.375,SSp-bfd,SSp-bfd5
SEU-ALLEN_local_191797_4640_12148_8020_CCFv3.swc,10477.774,1971.8,4410.3,IC,ICc
SEU-ALLEN_local_191797_4640_21931_9023_CCFv3.swc,12051.475,2231.9,8692.55,AN,ANcr1
SEU-ALLEN_local_191797_4641_13656_8366_CCFv3.swc,11012.2,2038.775,5028.45,CENT,CENT3
SEU-ALLEN_local_191797_4642_11370_7955_CCFv3.swc,10365.6,1941.625,4085.975,IC,ICe
SEU-ALLEN_local_191797_4642_12556_6014_CCFv3.swc,7557.65,1489.425,4617.25,fiber tracts,dhc
SEU-ALLEN_local_191797_4643_19053_7862_CCFv3.swc,10302.675,2051.675,7365.275,IC,ICe
SEU-ALLEN_local_191797_4647_11865_8013_CCFv3.swc,10459.9,1967.575,4291.925,IC,ICc
SEU-ALLEN_local_191797_4649_13139_8492_CCFv3.swc,11177.3,2045.25,4802.35,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4651_14222_8390_CCFv3.swc,11059.075,2051.175,5268.575,CENT,CENT3
SEU-ALLEN_local_191797_4651_21785_6176_CCFv3.swc,7929.2,1878.35,8454.2,CA1,CA1
SEU-ALLEN_local_191797_4653_13281_8457_CCFv3.swc,11131.1,2047.075,4864.95,CENT,CENT3
SEU-ALLEN_local_191797_4653_19709_7896_CCFv3.swc,10344.8,2067.0,7652.8,IC,ICe
SEU-ALLEN_local_191797_4654_14015_8200_CCFv3.swc,10781.625,2036.325,5186.25,IC,ICd
SEU-ALLEN_local_191797_4657_22381_8468_CCFv3.swc,11227.3,2193.725,8862.675,AN,ANcr1
SEU-ALLEN_local_191797_4658_21256_8510_CCFv3.swc,11267.5,2159.225,8338.05,SIM,SIM
SEU-ALLEN_local_191797_4660_21906_6628_CCFv3.swc,8583.525,1966.3,8515.625,CA1,CA1
SEU-ALLEN_local_191797_4661_19193_7996_CCFv3.swc,10497.5,2072.65,7425.225,IC,ICe
SEU-ALLEN_local_191797_4662_16502_8143_CCFv3.swc,10728.325,2065.1,6252.275,IC,ICd
SEU-ALLEN_local_191797_4662_9801_6623_CCFv3.swc,8462.4,1645.325,3468.375,fiber tracts,dhc
SEU-ALLEN_local_191797_4663_10315_8651_CCFv3.swc,11316.8,2034.3,3555.675,fiber tracts,arb
SEU-ALLEN_local_191797_4664_18730_7744_CCFv3.swc,10133.149,2045.675,7221.601,IC,ICc
SEU-ALLEN_local_191797_4665_10296_8604_CCFv3.swc,11250.45,2028.325,3551.625,fiber tracts,arb
SEU-ALLEN_local_191797_4666_13496_8180_CCFv3.swc,10740.226,2033.825,4968.325,IC,ICd
SEU-ALLEN_local_191797_4667_10183_8493_CCFv3.swc,11093.699,2010.425,3511.725,SIM,SIM
SEU-ALLEN_local_191797_4669_13695_8117_CCFv3.swc,10653.275,2030.925,5054.475,IC,ICd
SEU-ALLEN_local_191797_4671_14065_8323_CCFv3.swc,10958.45,2056.5,5203.725,CENT,CENT3
SEU-ALLEN_local_191797_4673_23267_7358_CCFv3.swc,9624.7,2073.425,9175.325,VISl,VISl5
SEU-ALLEN_local_191797_4675_18134_5401_CCFv3.swc,6767.3,1614.275,6877.125,fiber tracts,alv
SEU-ALLEN_local_191797_4675_18944_7916_CCFv3.swc,10381.375,2072.9,7316.55,IC,ICe
SEU-ALLEN_local_191797_4677_10070_5175_CCFv3.swc,6343.225,1344.15,3598.825,SSp-ll,SSp-ll5
SEU-ALLEN_local_191797_4677_11823_8124_CCFv3.swc,10616.05,2000.15,4267.85,IC,ICc
SEU-ALLEN_local_191797_4677_12256_4859_CCFv3.swc,5890.975,1349.15,4494.4,MOp,MOp5
SEU-ALLEN_local_191797_4677_12977_8524_CCFv3.swc,11216.325,2060.75,4731.25,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4678_11789_7988_CCFv3.swc,10419.8,1978.075,4261.5,IC,ICc
SEU-ALLEN_local_191797_4678_18156_4267_CCFv3.swc,5191.325,1551.275,6818.25,MOp,MOp5
SEU-ALLEN_local_191797_4679_11341_8493_CCFv3.swc,11124.45,2036.275,4028.3,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4680_11529_8463_CCFv3.swc,11088.4,2036.85,4113.025,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4680_17896_8369_CCFv3.swc,11063.649,2097.6,6857.675,unknow,unknow
SEU-ALLEN_local_191797_4682_13207_8438_CCFv3.swc,11100.375,2061.075,4834.525,CENT,CENT3
SEU-ALLEN_local_191797_4682_21663_6038_CCFv3.swc,7730.475,1867.575,8401.675,CA1,CA1
SEU-ALLEN_local_191797_4682_9729_6622_CCFv3.swc,8460.425,1655.3,3438.825,fiber tracts,alv
SEU-ALLEN_local_191797_4683_16610_8134_CCFv3.swc,10713.975,2077.025,6298.925,IC,ICd
SEU-ALLEN_local_191797_4686_18107_7913_CCFv3.swc,10386.05,2072.35,6948.775,IC,ICc
SEU-ALLEN_local_191797_4688_10238_8550_CCFv3.swc,11171.95,2032.15,3531.25,SIM,SIM
SEU-ALLEN_local_191797_4689_11317_8310_CCFv3.swc,10865.6,2019.925,4036.25,unknow,unknow
SEU-ALLEN_local_191797_4689_12513_7991_CCFv3.swc,10441.649,2001.475,4564.8,IC,ICc
SEU-ALLEN_local_191797_4692_13160_8463_CCFv3.swc,11133.775,2067.65,4813.275,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4692_17017_8030_CCFv3.swc,10561.476,2077.025,6475.425,IC,ICc
SEU-ALLEN_local_191797_4693_17589_8470_CCFv3.swc,11211.525,2105.85,6725.675,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4693_23194_7415_CCFv3.swc,9702.8,2090.525,9147.2,VISl,VISl5
SEU-ALLEN_local_191797_4694_13116_8262_CCFv3.swc,10847.075,2051.975,4804.725,IC,ICe
SEU-ALLEN_local_191797_4694_16781_8371_CCFv3.swc,11060.625,2098.6,6373.15,CENT,CENT3
SEU-ALLEN_local_191797_4694_19113_7937_CCFv3.swc,10408.574,2086.0,7390.775,IC,ICe
SEU-ALLEN_local_191797_4695_17332_5625_CCFv3.swc,7078.225,1623.05,6544.525,CA1,CA1
SEU-ALLEN_local_191797_4696_11179_8043_CCFv3.swc,10483.525,1980.525,3999.725,IC,ICe
SEU-ALLEN_local_191797_4696_12777_5582_CCFv3.swc,6917.45,1438.7,4695.225,fiber tracts,ccb
SEU-ALLEN_local_191797_4697_19491_7854_CCFv3.swc,10281.05,2084.45,7558.075,IC,ICe
SEU-ALLEN_local_191797_4697_9089_6438_CCFv3.swc,8185.625,1619.1,3173.0,fiber tracts,fp
SEU-ALLEN_local_191797_4699_16213_8255_CCFv3.swc,10887.976,2089.75,6126.5,CENT,CENT3
SEU-ALLEN_local_191797_4699_16758_8147_CCFv3.swc,10732.425,2088.45,6362.825,IC,ICd
SEU-ALLEN_local_191797_4702_11387_8782_CCFv3.swc,11528.55,2075.25,4021.425,SIM,SIM
SEU-ALLEN_local_191797_4703_10184_9379_CCFv3.swc,12346.7,2141.875,3415.5,AN,ANcr1
SEU-ALLEN_local_191797_4703_14348_8290_CCFv3.swc,10915.3,2074.4,5324.875,CENT,CENT3
SEU-ALLEN_local_191797_4703_19073_8302_CCFv3.swc,10951.05,2111.9,7368.575,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4703_19165_8071_CCFv3.swc,10605.625,2099.425,7411.75,IC,ICe
SEU-ALLEN_local_191797_4704_21864_8718_CCFv3.swc,11587.475,2224.875,8630.8,AN,ANcr1
SEU-ALLEN_local_191797_4705_10240_8569_CCFv3.swc,11196.95,2044.625,3530.65,SIM,SIM
SEU-ALLEN_local_191797_4706_21114_8536_CCFv3.swc,11299.4,2183.075,8272.976,SIM,SIM
SEU-ALLEN_local_191797_4707_17126_8244_CCFv3.swc,10875.25,2103.075,6522.175,IC,ICd
SEU-ALLEN_local_191797_4708_13615_8140_CCFv3.swc,10682.15,2053.475,5020.25,IC,ICd
SEU-ALLEN_local_191797_4708_17931_8287_CCFv3.swc,10939.025,2110.475,6871.95,IC,ICe
SEU-ALLEN_local_191797_4708_18950_8312_CCFv3.swc,10967.3,2114.625,7315.0,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4710_16917_8125_CCFv3.swc,10699.726,2094.4,6431.675,IC,ICd
SEU-ALLEN_local_191797_4712_19070_7706_CCFv3.swc,10069.375,2069.875,7372.0,IC,ICe
SEU-ALLEN_local_191797_4713_10864_7972_CCFv3.swc,10376.149,1967.7,3869.25,IC,ICe
SEU-ALLEN_local_191797_4716_12445_8059_CCFv3.swc,10536.375,2025.525,4533.45,IC,ICc
SEU-ALLEN_local_191797_4716_18016_9553_CCFv3.swc,12728.575,2141.325,6978.825,DEC,DEC
SEU-ALLEN_local_191797_4716_9023_6419_CCFv3.swc,8156.375,1623.7,3146.125,fiber tracts,fp
SEU-ALLEN_local_191797_4717_18110_8045_CCFv3.swc,10578.275,2101.5,6949.925,IC,ICc
SEU-ALLEN_local_191797_4717_20795_8685_CCFv3.swc,11520.575,2191.0,8137.325,SIM,SIM
SEU-ALLEN_local_191797_4718_10202_8544_CCFv3.swc,11160.35,2047.4,3516.25,fiber tracts,arb
SEU-ALLEN_local_191797_4719_13832_9522_CCFv3.swc,12608.05,2100.05,5052.6,DEC,DEC
SEU-ALLEN_local_191797_4719_18641_7742_CCFv3.swc,10127.625,2073.875,7182.175,IC,ICc
SEU-ALLEN_local_191797_4720_11952_8567_CCFv3.swc,11245.45,2074.875,4286.75,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4720_12640_5937_CCFv3.swc,7443.625,1510.3,4652.625,fiber tracts,alv
SEU-ALLEN_local_191797_4720_19249_7740_CCFv3.swc,10115.3,2081.2,7452.0,IC,ICe
SEU-ALLEN_local_191797_4721_10159_9376_CCFv3.swc,12340.125,2152.575,3404.375,AN,ANcr1
SEU-ALLEN_local_191797_4721_16891_8157_CCFv3.swc,10745.8,2102.625,6420.225,IC,ICd
SEU-ALLEN_local_191797_4721_9878_5179_CCFv3.swc,6352.8,1364.025,3521.2,SSp-ul,SSp-ul5
SEU-ALLEN_local_191797_4722_19206_5382_CCFv3.swc,6764.95,1686.3,7333.0,fiber tracts,alv
SEU-ALLEN_local_191797_4722_7530_6460_CCFv3.swc,8207.625,1592.425,2480.475,VISrl,VISrl5
SEU-ALLEN_local_191797_4723_18122_9523_CCFv3.swc,12690.676,2145.55,7025.025,DEC,DEC
SEU-ALLEN_local_191797_4725_12933_8441_CCFv3.swc,11094.774,2081.625,4717.75,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4725_14151_8268_CCFv3.swc,10877.75,2082.525,5242.075,CENT,CENT3
SEU-ALLEN_local_191797_4727_12094_8555_CCFv3.swc,11232.476,2079.75,4349.15,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4728_10097_9029_CCFv3.swc,11838.2,2122.0,3417.525,AN,ANcr1
SEU-ALLEN_local_191797_4728_19352_7959_CCFv3.swc,10435.425,2107.7,7495.3,IC,ICe
SEU-ALLEN_local_191797_4728_19597_5410_CCFv3.swc,6812.025,1708.65,7501.15,fiber tracts,alv
SEU-ALLEN_local_191797_4729_11126_7929_CCFv3.swc,10317.476,1976.625,3984.35,IC,ICe
SEU-ALLEN_local_191797_4730_10483_5602_CCFv3.swc,6944.075,1436.775,3768.775,SSp-tr,SSp-tr6a
SEU-ALLEN_local_191797_4730_17507_7942_CCFv3.swc,10428.9,2093.3,6687.725,IC,ICc
SEU-ALLEN_local_191797_4730_8886_9020_CCFv3.swc,11802.4,2134.375,2852.825,AN,ANcr1
SEU-ALLEN_local_191797_4731_20729_8716_CCFv3.swc,11565.75,2199.1,8109.775,AN,ANcr1
SEU-ALLEN_local_191797_4732_10463_5597_CCFv3.swc,6937.025,1436.8,3760.5,SSp-tr,SSp-tr6a
SEU-ALLEN_local_191797_4732_18587_7986_CCFv3.swc,10485.025,2107.3,7158.875,IC,ICc
SEU-ALLEN_local_191797_4733_12386_8587_CCFv3.swc,11285.55,2088.875,4472.575,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4736_19466_7753_CCFv3.swc,10130.075,2094.175,7547.5,IC,ICe
SEU-ALLEN_local_191797_4737_17287_8430_CCFv3.swc,11146.35,2128.275,6593.125,CENT,CENT3
SEU-ALLEN_local_191797_4738_13664_9743_CCFv3.swc,12904.95,2119.725,4962.3,DEC,DEC
SEU-ALLEN_local_191797_4738_17214_5742_CCFv3.swc,7252.7,1666.95,6499.625,fiber tracts,alv
SEU-ALLEN_local_191797_4738_21039_5730_CCFv3.swc,7288.625,1822.85,8127.775,CA1,CA1
SEU-ALLEN_local_191797_4739_16835_8116_CCFv3.swc,10684.101,2108.35,6396.025,IC,ICd
SEU-ALLEN_local_191797_4740_16630_8140_CCFv3.swc,10718.575,2108.575,6307.2,IC,ICd
SEU-ALLEN_local_191797_4740_17360_5903_CCFv3.swc,7493.325,1715.075,6567.7,fiber tracts,alv
SEU-ALLEN_local_191797_4741_19009_5343_CCFv3.swc,6707.55,1683.825,7247.1,fiber tracts,alv
SEU-ALLEN_local_191797_4741_8722_8608_CCFv3.swc,11233.8,2059.925,2824.125,AN,ANcr1
SEU-ALLEN_local_191797_4745_16515_8140_CCFv3.swc,10717.726,2109.875,6257.425,IC,ICd
SEU-ALLEN_local_191797_4746_11334_8933_CCFv3.swc,11732.85,2109.925,3985.675,SIM,SIM
SEU-ALLEN_local_191797_4746_17094_8142_CCFv3.swc,10722.274,2117.1,6508.05,IC,ICc
SEU-ALLEN_local_191797_4747_11016_8334_CCFv3.swc,10886.2,2048.05,3903.425,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4747_16490_8672_CCFv3.swc,11485.3,2129.35,6250.4,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4749_10207_5087_CCFv3.swc,6224.675,1369.65,3661.025,SSp-ll,SSp-ll5
SEU-ALLEN_local_191797_4749_11171_8151_CCFv3.swc,10632.725,2026.5,3988.5,IC,ICe
SEU-ALLEN_local_191797_4749_21813_5361_CCFv3.swc,6789.3,1775.475,8464.824,SSp-bfd,SSp-bfd6a
SEU-ALLEN_local_191797_4750_11261_7950_CCFv3.swc,10348.325,1995.775,4040.9,IC,ICe
SEU-ALLEN_local_191797_4752_21024_7590_CCFv3.swc,9910.25,2101.475,8199.025,RSPd,RSPd5
SEU-ALLEN_local_191797_4752_21036_9190_CCFv3.swc,12276.725,2262.0,8300.325,AN,ANcr1
SEU-ALLEN_local_191797_4755_18897_7874_CCFv3.swc,10314.175,2111.6,7295.875,IC,ICc
SEU-ALLEN_local_191797_4756_18957_8260_CCFv3.swc,10885.375,2138.45,7318.15,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4756_19800_8128_CCFv3.swc,10679.325,2136.575,7687.575,SIM,SIM
SEU-ALLEN_local_191797_4757_10103_9361_CCFv3.swc,12313.75,2173.25,3380.4,AN,ANcr1
SEU-ALLEN_local_191797_4758_11387_8441_CCFv3.swc,11046.625,2075.325,4054.85,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4758_16576_8295_CCFv3.swc,10943.375,2128.475,6283.3,CENT,CENT3
SEU-ALLEN_local_191797_4761_11829_8100_CCFv3.swc,10575.7,2042.125,4272.725,IC,ICc
SEU-ALLEN_local_191797_4761_17389_8231_CCFv3.swc,10852.225,2134.0,6635.825,IC,ICe
SEU-ALLEN_local_191797_4761_18222_5325_CCFv3.swc,6666.925,1657.775,6911.225,fiber tracts,alv
SEU-ALLEN_local_191797_4761_18975_5331_CCFv3.swc,6691.45,1692.2,7232.05,fiber tracts,alv
SEU-ALLEN_local_191797_4761_21339_8849_CCFv3.swc,11772.325,2255.0,8399.875,AN,ANcr1
SEU-ALLEN_local_191797_4762_11418_8338_CCFv3.swc,10902.4,2065.9,4078.3,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4764_11461_8781_CCFv3.swc,11524.375,2110.775,4054.775,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4764_13677_8358_CCFv3.swc,10992.45,2105.8,5038.625,CENT,CENT3
SEU-ALLEN_local_191797_4764_15797_4350_CCFv3.swc,5210.625,1504.15,5870.2,ACAd,ACAd2/3
SEU-ALLEN_local_191797_4767_19183_7889_CCFv3.swc,10331.225,2121.925,7421.775,IC,ICe
SEU-ALLEN_local_191797_4769_10156_8566_CCFv3.swc,11185.601,2078.75,3494.375,fiber tracts,arb
SEU-ALLEN_local_191797_4770_21061_9188_CCFv3.swc,12272.351,2273.3,8311.025,AN,ANcr1
SEU-ALLEN_local_191797_4772_16278_8334_CCFv3.swc,10997.226,2134.775,6154.1,CENT,CENT3
SEU-ALLEN_local_191797_4774_10198_8648_CCFv3.swc,11299.9,2094.925,3505.525,SIM,SIM
SEU-ALLEN_local_191797_4774_18493_8087_CCFv3.swc,10632.225,2137.2,7116.925,IC,ICc
SEU-ALLEN_local_191797_4774_21177_8522_CCFv3.swc,11272.425,2222.0,8299.975,SIM,SIM
SEU-ALLEN_local_191797_4775_10216_9384_CCFv3.swc,12348.525,2183.175,3429.925,AN,ANcr1
SEU-ALLEN_local_191797_4775_13188_8171_CCFv3.swc,10712.425,2086.75,4840.1,IC,ICc
SEU-ALLEN_local_191797_4775_16996_8053_CCFv3.swc,10589.25,2123.65,6465.825,IC,ICd
SEU-ALLEN_local_191797_4777_10443_8797_CCFv3.swc,11513.2,2118.075,3602.075,SIM,SIM
SEU-ALLEN_local_191797_4778_10408_8754_CCFv3.swc,11452.05,2113.125,3590.575,SIM,SIM
SEU-ALLEN_local_191797_4778_21148_8530_CCFv3.swc,11283.625,2223.975,8286.925,SIM,SIM
SEU-ALLEN_local_191797_4778_22979_5850_CCFv3.swc,7481.15,1878.35,8998.475,SSp-bfd,SSp-bfd6a
SEU-ALLEN_local_191797_4779_13722_9748_CCFv3.swc,12907.351,2142.8,4988.575,DEC,DEC
SEU-ALLEN_local_191797_4779_7434_7181_CCFv3.swc,9257.85,1769.075,2411.825,VISp,VISp5
SEU-ALLEN_local_191797_4780_17294_8031_CCFv3.swc,10556.601,2127.425,6594.95,IC,ICc
SEU-ALLEN_local_191797_4780_22483_6780_CCFv3.swc,8808.6,2068.5,8769.875,fiber tracts,fp
SEU-ALLEN_local_191797_4781_20889_8637_CCFv3.swc,11442.125,2226.425,8174.9,SIM,SIM
SEU-ALLEN_local_191797_4782_17764_4621_CCFv3.swc,5669.025,1617.525,6670.775,MOs,MOs6a
SEU-ALLEN_local_191797_4783_10356_8716_CCFv3.swc,11397.25,2110.65,3570.85,SIM,SIM
SEU-ALLEN_local_191797_4783_8809_8630_CCFv3.swc,11260.675,2089.1,2863.25,AN,ANcr1
SEU-ALLEN_local_191797_4784_17836_8098_CCFv3.swc,10653.275,2140.275,6830.15,IC,ICc
SEU-ALLEN_local_191797_4785_11760_7914_CCFv3.swc,10304.925,2021.3,4253.4,IC,ICc
SEU-ALLEN_local_191797_4785_17940_8014_CCFv3.swc,10528.7,2134.3,6875.7,IC,ICc
SEU-ALLEN_local_191797_4786_17535_8393_CCFv3.swc,11089.225,2155.975,6699.85,CENT,CENT3
SEU-ALLEN_local_191797_4786_18437_7738_CCFv3.swc,10119.825,2106.825,7092.25,IC,ICd
SEU-ALLEN_local_191797_4788_18671_8093_CCFv3.swc,10637.875,2145.7,7194.75,IC,ICc
SEU-ALLEN_local_191797_4789_10141_8510_CCFv3.swc,11106.1,2080.375,3493.8,SIM,SIM
SEU-ALLEN_local_191797_4789_18736_8393_CCFv3.swc,11084.925,2162.175,7221.35,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4792_19482_8058_CCFv3.swc,10575.3,2148.75,7550.4,IC,ICe
SEU-ALLEN_local_191797_4793_10779_7997_CCFv3.swc,10404.5,2012.825,3831.775,IC,ICe
SEU-ALLEN_local_191797_4793_17344_8400_CCFv3.swc,11097.775,2159.1,6616.825,CENT,CENT3
SEU-ALLEN_local_191797_4794_12109_7867_CCFv3.swc,10244.8,2025.5,4401.25,IC,ICd
SEU-ALLEN_local_191797_4794_12684_8107_CCFv3.swc,10606.375,2079.45,4631.875,IC,ICc
SEU-ALLEN_local_191797_4795_10685_9435_CCFv3.swc,12432.9,2189.025,3639.3,AN,ANcr1
SEU-ALLEN_local_191797_4796_18455_7833_CCFv3.swc,10257.274,2125.075,7101.024,IC,ICc
SEU-ALLEN_local_191797_4798_13533_8201_CCFv3.swc,10762.075,2107.775,4984.05,IC,ICd
SEU-ALLEN_local_191797_4800_12833_8503_CCFv3.swc,11174.15,2126.225,4672.0,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4800_13376_8459_CCFv3.swc,11125.399,2129.375,4906.85,CENT,CENT3
SEU-ALLEN_local_191797_4800_17543_8066_CCFv3.swc,10606.1,2143.975,6702.775,IC,ICc
SEU-ALLEN_local_191797_4800_18326_8425_CCFv3.swc,11136.25,2167.45,7043.675,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4801_16312_9743_CCFv3.swc,12920.975,2181.65,6199.625,DEC,DEC
SEU-ALLEN_local_191797_4802_10723_8021_CCFv3.swc,10437.101,2020.175,3805.775,IC,ICe
SEU-ALLEN_local_191797_4804_11545_7992_CCFv3.swc,10410.55,2040.175,4159.45,IC,ICc
SEU-ALLEN_local_191797_4804_21163_9168_CCFv3.swc,12240.95,2296.6,8354.226,AN,ANcr1
